date,city,co_mean,co_aqi,no2_mean,no2_aqi,so2_mean,so2_aqi,pm2_5_mean,pm2_5_aqi,o3_mean,o3_aqi,temp,humidity,windspeed,max_aqi,year,Main_Pollutant,aqi_level_bin,aqi_level
7/18/2020,Bronx,0.3,3,24.05,23,0.5,0,8.75,54,0.06,77,82.3,59.2,8.4,77,2020,O3,1,unhealthy
7/19/2020,Bronx,0.4,5,18.35,18,1,1,12.08,62,0.07,100,86.1,56.3,15.7,100,2020,O3,1,unhealthy
7/20/2020,Bronx,0.3,3,16.55,17,0.7,0,8.14,55,0.06,58,88.2,54.6,12.7,58,2020,O3,1,unhealthy
7/21/2020,Bronx,0.2,2,16.4,20,0.65,0,4.55,26,0.06,74,85.1,48.5,11.4,74,2020,O3,1,unhealthy
7/22/2020,Bronx,0.3,3,27.2,31,0.7,0,8.25,51,0.07,97,82.3,70.4,10.6,97,2020,O3,1,unhealthy
7/23/2020,Bronx,0.3,3,21.55,20,0.55,0,8.67,49,0.05,54,81.1,71.3,11.9,54,2020,O3,1,unhealthy
7/24/2020,Bronx,0.3,3,24.35,24,0.45,0,5.92,41,0.04,35,77.7,76.1,10,41,2020,PM2.5,0,healthy
7/25/2020,Bronx,0.4,5,24.55,28,0.75,0,8.65,55,0.06,87,81.9,65.8,12.2,87,2020,O3,1,unhealthy
7/26/2020,Bronx,0.3,3,16,17,0.8,0,7.36,52,0.05,51,86.2,53.3,15.5,52,2020,PM2.5,1,unhealthy
7/27/2020,Bronx,0.2,2,19,19,0.8,1,10.4,57,0.06,80,88.1,44.4,15.6,80,2020,O3,1,unhealthy
7/28/2020,Bronx,0.2,2,16.65,17,1.25,1,8.55,54,0.05,47,87.1,53.9,13.7,54,2020,PM2.5,1,unhealthy
7/29/2020,Bronx,0.3,3,26,28,0.95,1,9.28,55,0.05,64,83.4,58.9,11.7,64,2020,O3,1,unhealthy
7/30/2020,Bronx,0.3,3,26.55,25,2.6,4,9.05,54,0.07,97,85.4,47.4,11.9,97,2020,O3,1,unhealthy
7/31/2020,Bronx,0.3,3,31.7,31,0.65,0,7.55,51,0.05,44,76.6,74,9.5,51,2020,PM2.5,1,unhealthy
8/1/2020,Bronx,0.7,8,46.05,47,0.65,0,8.64,54,0.05,58,80.2,61.4,12,58,2020,O3,1,unhealthy
8/2/2020,Bronx,0.2,2,13.1,12,0.45,0,9.45,55,0.03,33,82.8,71.7,16.7,55,2020,PM2.5,1,unhealthy
8/3/2020,Bronx,0.2,2,20.65,26,0.5,0,6.18,44,0.05,49,83.8,54.5,13.2,49,2020,O3,0,healthy
8/4/2020,Bronx,0.2,2,19.1,19,0.35,0,8.1,51,0.03,27,76.9,77.5,37.6,51,2020,PM2.5,1,unhealthy
8/5/2020,Bronx,0.3,3,21.15,21,0.5,0,7.28,47,0.06,54,81.2,56.6,12.7,54,2020,O3,1,unhealthy
8/6/2020,Bronx,0.6,7,31.4,32,0.9,1,10.02,55,0.06,80,76.6,58.4,10.5,80,2020,O3,1,unhealthy
8/7/2020,Bronx,0.6,7,31.55,33,0.9,0,10.33,56,0.06,54,74.3,71.8,11.2,56,2020,PM2.5,1,unhealthy
8/8/2020,Bronx,0.5,6,14.75,14,0.3,0,5.92,45,0.05,44,75.8,75.7,10.1,45,2020,PM2.5,0,healthy
8/9/2020,Bronx,0.3,3,20.55,20,0.45,0,8.9,54,0.06,64,79.7,70.3,17.4,64,2020,O3,1,unhealthy
8/10/2020,Bronx,0.3,3,24.5,25,0.8,0,13.55,63,0.07,100,84.1,64.2,14.7,100,2020,O3,1,unhealthy
8/11/2020,Bronx,0.3,3,23.8,23,0.6,0,12,59,0.05,44,82.9,70.4,13.2,59,2020,PM2.5,1,unhealthy
8/12/2020,Bronx,0.6,7,43,42,0.7,0,14.12,65,0.06,71,82.2,74.2,15.7,71,2020,O3,1,unhealthy
8/13/2020,Bronx,0.6,7,34.05,33,1.05,1,8.8,54,0.04,37,77.4,77.1,8,54,2020,PM2.5,1,unhealthy
8/14/2020,Bronx,0.4,5,13.95,14,0.75,0,8.88,56,0.05,44,79.3,65.8,12.3,56,2020,PM2.5,1,unhealthy
8/15/2020,Bronx,0.3,3,10.5,9,0.35,0,8.12,56,0.04,33,76.9,57,14.1,56,2020,PM2.5,1,unhealthy
8/16/2020,Bronx,0.2,2,5.5,6,0.2,0,5.82,47,0.02,19,70.1,78.3,16.1,47,2020,PM2.5,0,healthy
8/17/2020,Bronx,0.2,2,30.75,31,0.5,0,6.55,51,0.04,42,72.4,69.9,16.7,51,2020,PM2.5,1,unhealthy
8/18/2020,Bronx,0.3,3,31.7,30,1.25,1,4.6,37,0.04,39,74.9,62.5,15.6,39,2020,O3,0,healthy
8/19/2020,Bronx,0.4,5,34.9,42,0.6,0,7.05,49,0.03,26,72,70.9,8.3,49,2020,PM2.5,0,healthy
8/20/2020,Bronx,0.4,5,22.4,22,0.65,0,3.62,29,0.05,43,73,52.7,8.9,43,2020,O3,0,healthy
8/21/2020,Bronx,0.3,3,21.2,20,0.85,0,7.5,52,0.06,58,77.4,60.6,14.5,58,2020,O3,1,unhealthy
8/22/2020,Bronx,0.3,3,15.9,16,0.75,0,9.57,57,0.05,47,81.4,62.2,10.9,57,2020,PM2.5,1,unhealthy
8/23/2020,Bronx,0.3,3,20.25,19,0.85,1,7.98,53,0.04,41,80.3,67.6,11.2,53,2020,PM2.5,1,unhealthy
8/24/2020,Bronx,0.3,3,20.6,20,0.7,0,6.1,44,0.06,58,83.6,60.8,11.9,58,2020,O3,1,unhealthy
8/25/2020,Bronx,0.2,2,17.95,18,0.9,0,8.35,53,0.05,49,82.1,57.2,15.6,53,2020,PM2.5,1,unhealthy
8/26/2020,Bronx,0.2,2,11.35,10,0.15,0,1.78,21,0.03,28,73.6,47.5,17.9,28,2020,O3,0,healthy
8/27/2020,Bronx,0.3,3,27.35,26,0.75,0,8.72,53,0.05,49,79.3,58.6,19.3,53,2020,PM2.5,1,unhealthy
8/28/2020,Bronx,0.3,3,22.95,25,0.5,0,9.02,54,0.04,42,78.6,65.2,12,54,2020,PM2.5,1,unhealthy
8/29/2020,Bronx,0.3,3,18.95,18,0.35,0,5.08,38,0.03,27,77.1,78.8,11.2,38,2020,PM2.5,0,healthy
8/30/2020,Bronx,0.2,2,11.95,11,0.25,0,2.1,21,0.03,26,74.5,50.1,23.5,26,2020,O3,0,healthy
8/31/2020,Bronx,0.2,2,14.65,15,0.65,0,3,22,0.03,28,70.7,58.7,8.7,28,2020,O3,0,healthy
9/1/2020,Bronx,0.2,2,21.1,23,0.8,0,3.72,27,0.03,27,72.6,73.7,10.9,27,2020,PM2.5,0,healthy
9/2/2020,Bronx,0.2,2,22.45,21,0.3,0,6.05,46,0.03,25,74.7,83.6,10.9,46,2020,PM2.5,0,healthy
9/3/2020,Bronx,0.3,3,20.7,21,0.3,0,6.22,41,0.05,48,78.6,65,12.9,48,2020,O3,0,healthy
9/4/2020,Bronx,0.3,3,18.9,18,0.6,0,5.78,42,0.04,39,77.8,62,12.8,42,2020,PM2.5,0,healthy
9/5/2020,Bronx,0.3,3,15,14,0.4,0,3.58,27,0.04,36,73.3,45,9.5,36,2020,O3,0,healthy
9/6/2020,Bronx,0.2,2,15.25,15,0.8,0,6.72,42,0.06,61,74.5,53.8,15.7,61,2020,O3,1,unhealthy
9/7/2020,Bronx,0.3,3,18.55,17,0.35,0,3.65,26,0.04,35,73.7,63.9,13.7,35,2020,O3,0,healthy
9/8/2020,Bronx,0.3,3,23.6,27,0.25,0,5.45,35,0.04,38,75.2,68.5,10.4,38,2020,O3,0,healthy
9/9/2020,Bronx,0.2,2,24.5,27,0.5,0,6.82,47,0.04,35,75.3,75.2,7.6,47,2020,PM2.5,0,healthy
9/10/2020,Bronx,0.3,3,23.7,24,0.4,0,3.08,27,0.02,19,77.4,83.5,8.9,27,2020,PM2.5,0,healthy
9/11/2020,Bronx,0.3,3,22.7,24,0.35,0,4.25,36,0.03,26,73.5,67.8,13.1,36,2020,PM2.5,0,healthy
9/12/2020,Bronx,0.2,2,9.65,9,0.9,1,3.67,28,0.03,27,66.9,63.1,12.9,28,2020,PM2.5,0,healthy
9/13/2020,Bronx,0.2,2,12,11,0.9,1,5.25,40,0.03,28,70,71.8,12.7,40,2020,PM2.5,0,healthy
9/14/2020,Bronx,0.2,2,13.6,13,0.15,0,3.8,29,0.03,27,72.1,56.3,16,29,2020,PM2.5,0,healthy
9/15/2020,Bronx,0.2,2,19.4,19,0.4,0,2.55,21,0.03,26,60.5,52.1,11.3,26,2020,O3,0,healthy
9/16/2020,Bronx,0.2,2,31.4,29,0.6,0,4.6,34,0.03,28,65.2,61.5,11.7,34,2020,PM2.5,0,healthy
9/17/2020,Bronx,0.3,3,27.5,25,0.6,0,6.75,39,0.03,26,70.3,70.1,9.4,39,2020,PM2.5,0,healthy
9/18/2020,Bronx,0.3,3,8.1,8,0.45,0,5.5,39,0.03,26,66.5,59.5,15.5,39,2020,PM2.5,0,healthy
9/19/2020,Bronx,0.2,2,12.45,12,0.45,0,2.48,21,0.03,28,57.5,36.2,16.7,28,2020,O3,0,healthy
9/20/2020,Bronx,0.2,2,14.85,14,0.45,0,2.58,20,0.03,27,57.3,37.9,15.6,27,2020,O3,0,healthy
9/21/2020,Bronx,0.3,3,23.25,23,0.85,0,2.97,23,0.03,27,58.1,42.6,12.3,27,2020,O3,0,healthy
9/22/2020,Bronx,0.3,3,17.65,20,0.7,0,3.05,26,0.03,31,62,41.5,14.1,31,2020,O3,0,healthy
9/23/2020,Bronx,0.2,2,31,29,0.8,0,9.57,54,0.05,43,69.8,45.7,16.9,54,2020,PM2.5,1,unhealthy
9/24/2020,Bronx,0.5,6,44.25,43,0.85,0,14.47,63,0.03,31,70.4,53.5,9.4,63,2020,PM2.5,1,unhealthy
9/25/2020,Bronx,0.8,9,42.7,43,1.1,1,20.92,79,0.04,44,69.6,68.8,9.4,79,2020,PM2.5,1,unhealthy
9/26/2020,Bronx,0.5,6,27.4,25,0.85,1,10.32,60,0.04,37,70.1,75,10.8,60,2020,PM2.5,1,unhealthy
9/27/2020,Bronx,0.2,2,13.85,18,0.5,0,5.85,46,0.04,34,72.7,79,9,46,2020,PM2.5,0,healthy
9/28/2020,Bronx,0.2,2,16.45,16,0.25,0,5.48,41,0.03,30,72.8,80,14.9,41,2020,PM2.5,0,healthy
9/29/2020,Bronx,0.2,2,18.85,20,0.2,0,6.5,47,0.02,22,71.2,85.7,17.5,47,2020,PM2.5,0,healthy
9/30/2020,Bronx,0.3,3,14.45,14,0.25,0,3.23,26,0.03,30,66.9,65.7,22.9,30,2020,O3,0,healthy
10/1/2020,Bronx,0.3,3,20.7,20,0.35,0,5.18,38,0.03,29,66.1,55.9,11.7,38,2020,PM2.5,0,healthy
10/2/2020,Bronx,0.3,3,20.9,20,0.25,0,4.28,28,0.03,28,61.3,59,10.2,28,2020,PM2.5,0,healthy
10/3/2020,Bronx,0.3,3,19.65,20,0.5,0,3.82,27,0.03,28,59.8,52.4,9.9,28,2020,O3,0,healthy
10/4/2020,Bronx,,,19.1,19,0.3,0,3.6,28,0.03,31,59.4,60,11,31,2020,O3,0,healthy
10/5/2020,Bronx,,,23.75,22,1.15,3,4.95,33,0.04,32,61.5,64.7,7.9,33,2020,PM2.5,0,healthy
10/6/2020,Bronx,,,39.05,41,0.55,0,7.67,51,0.04,38,63.4,61.8,11.6,51,2020,PM2.5,1,unhealthy
10/7/2020,Bronx,,,23.75,23,0.55,0,7.72,51,0.04,38,66.5,57.8,17.5,51,2020,PM2.5,1,unhealthy
10/8/2020,Bronx,,,13.85,13,0.35,0,2.8,19,0.03,25,59.7,47.8,17.7,25,2020,O3,0,healthy
10/9/2020,Bronx,,,23.45,23,1.65,3,5.07,31,0.03,30,60.8,48.4,12,31,2020,PM2.5,0,healthy
10/10/2020,Bronx,,,20.15,21,0.55,0,7.62,48,0.03,25,65.6,64.8,13.6,48,2020,PM2.5,0,healthy
10/11/2020,Bronx,,,10.9,11,0.6,0,8.25,53,0.03,26,65,65.7,14.6,53,2020,PM2.5,1,unhealthy
10/12/2020,Bronx,,,10.2,11,0.1,0,2.65,24,0.03,25,53.8,85.4,18.7,25,2020,O3,0,healthy
10/13/2020,Bronx,,,11.3,11,0.3,0,1.62,16,0.02,19,56.8,89.1,17.3,19,2020,O3,0,healthy
10/14/2020,Bronx,0.4,5,40.05,40,0.9,1,6,37,0.03,29,60.5,56.6,11.3,40,2020,NO2,0,healthy
10/15/2020,Bronx,0.5,6,41.2,40,0.95,1,7.83,49,0.04,43,64,67.1,18,49,2020,PM2.5,0,healthy
10/16/2020,Bronx,0.2,2,23.15,27,0.35,0,3.5,27,0.03,25,58,83.6,14.3,27,2020,NO2,0,healthy
10/17/2020,Bronx,0.7,8,36.3,36,1.1,1,5.2,33,0.03,28,53,54.6,14.4,36,2020,NO2,0,healthy
10/18/2020,Bronx,1.1,13,31.05,34,1.5,1,8.47,52,0.03,30,55.4,62.3,13.5,52,2020,PM2.5,1,unhealthy
10/19/2020,Bronx,0.5,6,28.85,30,1.7,3,6.93,44,0.03,30,59,73.4,11.4,44,2020,PM2.5,0,healthy
10/20/2020,Bronx,0.4,5,35.6,35,0.4,0,7.45,49,0.02,19,63.8,84.9,8.5,49,2020,PM2.5,0,healthy
10/21/2020,Bronx,0.4,5,24.7,23,0.3,0,5.83,44,0.02,21,64.6,89.5,9,44,2020,PM2.5,0,healthy
10/22/2020,Bronx,0.6,7,36.85,34,0.45,0,13.32,64,0.01,13,66.4,87.4,5.7,64,2020,PM2.5,1,unhealthy
10/23/2020,Bronx,0.5,6,27.35,27,0.5,0,6.28,51,0.03,28,65.4,85.7,8,51,2020,PM2.5,1,unhealthy
10/24/2020,Bronx,0.2,2,16.65,17,0.25,0,4.35,35,0.02,16,63.3,71.5,15.9,35,2020,PM2.5,0,healthy
10/25/2020,Bronx,0.2,2,14.75,16,0.35,0,3.45,25,0.02,21,49.6,58.7,13.9,25,2020,PM2.5,0,healthy
10/26/2020,Bronx,0.3,3,24.5,24,0.8,1,5.95,43,0.02,18,54.9,88.7,12.6,43,2020,PM2.5,0,healthy
10/27/2020,Bronx,0.4,5,23.75,24,0.8,0,4.33,36,0.02,15,56.8,75.3,9.8,36,2020,PM2.5,0,healthy
10/28/2020,Bronx,0.5,6,22.35,22,0.8,1,5.8,38,0.01,6,55.2,79.6,6.8,38,2020,PM2.5,0,healthy
10/29/2020,Bronx,0.4,5,19.75,20,0.45,0,2.88,22,0.02,23,52.1,83,19.7,23,2020,O3,0,healthy
10/30/2020,Bronx,0.3,3,19.35,22,0.65,0,3.65,26,0.02,17,41.7,83.5,18,26,2020,PM2.5,0,healthy
10/31/2020,Bronx,0.3,3,22.35,23,1.3,1,6.4,46,0.03,24,40.6,63.3,9.8,46,2020,PM2.5,0,healthy
11/1/2020,Bronx,0.2,2,17.65,18,0.6,0,3.75,32,0.03,26,50.3,66.9,21.3,32,2020,PM2.5,0,healthy
11/2/2020,Bronx,0.2,2,16.75,17,0.6,0,2.68,24,0.03,28,42.5,44.4,26.9,28,2020,O3,0,healthy
11/3/2020,Bronx,0.3,3,22.2,21,1.4,1,6.5,40,0.02,23,47.7,44.9,19.6,40,2020,PM2.5,0,healthy
11/4/2020,Bronx,0.4,5,33.05,34,6.05,14,8.62,54,0.03,27,52,55,10.5,54,2020,PM2.5,1,unhealthy
11/5/2020,Bronx,0.6,7,47.5,49,1.25,1,8.93,54,0.03,26,58.3,71.1,11.3,54,2020,PM2.5,1,unhealthy
11/6/2020,Bronx,0.6,7,47.1,44,1.1,1,10.45,57,0.02,21,61.9,60.8,12.5,57,2020,PM2.5,1,unhealthy
11/7/2020,Bronx,0.5,6,37.65,37,1.95,3,15.88,67,0.04,37,64.6,47,7.4,67,2020,PM2.5,1,unhealthy
11/8/2020,Bronx,1.2,14,68.05,74,2.5,4,22.82,85,0.03,35,63.6,49.3,5.8,85,2020,PM2.5,1,unhealthy
11/9/2020,Bronx,1.5,17,63.55,73,3.05,4,26.38,90,0.02,24,62.4,61.1,7.9,90,2020,PM2.5,1,unhealthy
11/10/2020,Bronx,0.7,8,38.1,37,0.95,1,10.55,59,0.02,21,65.5,71.9,12,59,2020,PM2.5,1,unhealthy
11/11/2020,Bronx,0.4,5,30.35,28,0.7,0,5.4,39,0.01,7,66,87.1,9.8,39,2020,PM2.5,0,healthy
11/12/2020,Bronx,0.3,3,23.4,22,0.7,1,3.82,29,0.02,19,56.9,80.7,15.8,29,2020,PM2.5,0,healthy
11/13/2020,Bronx,0.4,5,23.95,23,0.8,0,4.3,30,0.01,11,48.9,82.8,11.1,30,2020,PM2.5,0,healthy
11/14/2020,Bronx,0.4,5,25.15,25,1.05,1,6.25,45,0.03,28,48.6,50.5,15.4,45,2020,PM2.5,0,healthy
11/15/2020,Bronx,0.4,5,30.45,29,2,3,6.52,47,0.04,37,51.5,63.2,26.9,47,2020,PM2.5,0,healthy
11/16/2020,Bronx,0.4,5,32.7,31,0.95,1,4.5,27,0.03,28,51.2,38.8,21.2,31,2020,NO2,0,healthy
11/17/2020,Bronx,0.4,5,32.4,32,1.8,1,4.48,30,0.03,30,44.9,46.7,21.7,32,2020,NO2,0,healthy
11/18/2020,Bronx,0.2,2,13.35,14,0.9,1,3.47,23,0.03,28,34.7,45.5,24.9,28,2020,O3,0,healthy
11/19/2020,Bronx,0.3,3,33.45,35,2.7,4,5.88,38,0.02,21,40.2,45.8,12.8,38,2020,PM2.5,0,healthy
11/20/2020,Bronx,0.4,5,42.85,42,1.45,1,9.77,55,0.02,15,53.4,46.5,13.6,55,2020,PM2.5,1,unhealthy
11/21/2020,Bronx,0.4,5,34.85,35,1.75,3,11.18,57,0.03,28,57,44.9,11,57,2020,PM2.5,1,unhealthy
11/22/2020,Bronx,0.2,2,13.4,16,0.45,0,6.02,42,0.03,26,49.7,65.8,13.9,42,2020,PM2.5,0,healthy
11/23/2020,Bronx,0.2,2,24.5,23,0.65,0,5.32,35,0.03,26,52.2,66.6,22.9,35,2020,PM2.5,0,healthy
11/24/2020,Bronx,0.4,5,30,28,1.05,1,5.75,34,0.02,25,45.4,48.3,14.8,34,2020,PM2.5,0,healthy
11/25/2020,Bronx,0.4,5,40.5,38,1.85,3,7.55,47,0.02,20,50.2,55.4,11.3,47,2020,PM2.5,0,healthy
11/26/2020,Bronx,0.5,6,35.7,34,0.75,1,7.13,48,0.03,24,59.4,74.2,11.8,48,2020,PM2.5,0,healthy
11/27/2020,Bronx,0.4,5,29.75,28,1.5,3,6.1,37,0.02,21,56.5,60.6,9.6,37,2020,PM2.5,0,healthy
11/28/2020,Bronx,0.3,3,25.05,25,1.35,3,6.12,37,0.02,22,50.9,54.4,13,37,2020,PM2.5,0,healthy
11/29/2020,Bronx,0.4,5,38.1,36,1.7,3,8.02,53,0.02,19,48.3,43.4,8.2,53,2020,PM2.5,1,unhealthy
11/30/2020,Bronx,0.4,5,37.5,35,,,8.9,54,,,57.4,77.4,26.1,54,2020,PM2.5,1,unhealthy
12/1/2020,Bronx,0.3,3,25.9,25,0.55,0,5.42,35,0.02,17,50.4,65.9,22.4,35,2020,PM2.5,0,healthy
12/2/2020,Bronx,0.2,2,20.1,19,0.95,1,4.5,29,0.02,18,40.6,54.8,19.3,29,2020,PM2.5,0,healthy
12/3/2020,Bronx,0.4,5,34.75,32,1.9,3,7.93,51,0.01,14,43.3,45.1,13.5,51,2020,PM2.5,1,unhealthy
12/4/2020,Bronx,0.4,5,32.95,31,1.9,3,7.88,50,0.01,7,48.2,59.4,12.9,50,2020,PM2.5,0,healthy
12/5/2020,Bronx,0.4,5,32.95,33,0.6,0,5.48,38,0.02,21,44.3,73,21.3,38,2020,PM2.5,0,healthy
12/6/2020,Bronx,0.2,2,12.9,14,0.6,0,3.1,24,0.03,27,38.3,50.6,22,27,2020,O3,0,healthy
12/7/2020,Bronx,0.3,3,29.75,30,1.1,1,4.72,31,0.02,25,35.9,52.4,14.2,31,2020,PM2.5,0,healthy
12/8/2020,Bronx,0.2,2,16.4,17,1.2,1,3.78,26,0.02,21,33.7,57.1,15.3,26,2020,PM2.5,0,healthy
12/9/2020,Bronx,0.3,3,33.45,31,2.15,3,10.65,54,0.01,10,35.5,63,13,54,2020,PM2.5,1,unhealthy
12/10/2020,Bronx,0.4,5,35.05,34,1.55,1,9.22,54,0.02,22,43.5,59.7,15.3,54,2020,PM2.5,1,unhealthy
12/11/2020,Bronx,1.1,13,47.35,45,4.05,6,16.37,69,0.02,17,46.9,63.8,11.5,69,2020,PM2.5,1,unhealthy
12/12/2020,Bronx,1.1,13,40.8,40,1.45,1,17.5,71,0.02,15,49.6,84,6.9,71,2020,PM2.5,1,unhealthy
12/13/2020,Bronx,0.5,6,28.2,28,0.8,0,12.45,61,0.02,23,53.8,64.7,18.9,61,2020,PM2.5,1,unhealthy
12/14/2020,Bronx,0.3,3,23.5,24,1.25,1,5.22,35,0.02,21,41,68.7,17.1,35,2020,PM2.5,0,healthy
12/15/2020,Bronx,0.2,2,18.4,18,1.2,1,4.6,31,0.02,22,36,45.4,16.6,31,2020,PM2.5,0,healthy
12/16/2020,Bronx,0.2,2,21.4,24,0.8,0,4.6,30,0.02,25,29.2,58.1,26.4,30,2020,PM2.5,0,healthy
12/17/2020,Bronx,0.2,2,20.2,22,1.85,3,4.4,35,0.02,24,29.1,75.9,24.4,35,2020,PM2.5,0,healthy
12/18/2020,Bronx,0.3,3,29.55,30,1.95,3,7.2,47,0.02,20,28.7,57.8,12.7,47,2020,PM2.5,0,healthy
12/19/2020,Bronx,0.7,8,46.2,47,2.35,3,12.4,61,0.01,16,28,57.6,10.4,61,2020,PM2.5,1,unhealthy
12/20/2020,Bronx,0.8,9,42.7,42,2.5,3,15.62,69,0,5,35.3,67.9,6.8,69,2020,PM2.5,1,unhealthy
12/21/2020,Bronx,0.7,8,38.6,38,2.15,3,19.48,80,0.01,6,41,72.5,9.6,80,2020,PM2.5,1,unhealthy
12/22/2020,Bronx,0.6,7,31.4,31,1.45,1,15.45,70,0.03,27,42.4,61.5,18.3,70,2020,PM2.5,1,unhealthy
12/23/2020,Bronx,0.3,3,33.15,31,1.45,1,6.45,42,0.02,16,40.9,50.4,14,42,2020,PM2.5,0,healthy
12/24/2020,Bronx,0.4,5,39.55,38,1.25,1,9.52,55,0.04,33,53.5,75.3,21,55,2020,PM2.5,1,unhealthy
12/25/2020,Bronx,0.2,2,10.35,9,0.6,0,8.9,53,0.04,33,50.4,77.7,28.1,53,2020,PM2.5,1,unhealthy
12/26/2020,Bronx,0.3,3,13.2,12,1,1,8.03,50,0.02,19,28.9,49.1,18.5,50,2020,PM2.5,0,healthy
12/27/2020,Bronx,0.4,5,37.55,35,1.8,3,10.48,56,0.02,19,31.9,51.7,9.8,56,2020,PM2.5,1,unhealthy
12/28/2020,Bronx,0.5,6,42.4,40,1.6,1,10.65,56,0.02,23,44.3,58.3,13.5,56,2020,PM2.5,1,unhealthy
12/29/2020,Bronx,0.4,5,15.85,17,1.05,1,4.32,36,0.03,30,37.9,42.3,20.4,36,2020,PM2.5,0,healthy
12/30/2020,Bronx,0.4,5,40.1,40,2.05,3,5.88,38,0.02,20,35.8,48.4,14.5,40,2020,NO2,0,healthy
12/31/2020,Bronx,0.4,5,30.65,29,1.25,1,9.2,53,,,43.9,65.8,15.6,53,2020,PM2.5,1,unhealthy
1/1/2020,Erie,0.25,3,9.5,12,0.7,1,5.46,45,0.03,31,31.3,69.3,15.9,45,2020,PM2.5,0,healthy
1/2/2020,Erie,0.25,3,15.2,16,0.85,1,8.53,52,0.03,31,42.3,54.8,22.7,52,2020,PM2.5,1,unhealthy
1/3/2020,Erie,0.4,5,18.8,19,1.2,3,10.23,55,0.03,26,45.4,84.4,12.5,55,2020,PM2.5,1,unhealthy
1/4/2020,Erie,0.35,5,13.05,13,0.2,0,4.46,37,0.03,28,36.6,84.3,15.9,37,2020,PM2.5,0,healthy
1/5/2020,Erie,0.25,3,9.6,10,0.6,0,5.6,33,0.03,31,33.1,67.4,19.3,33,2020,PM2.5,0,healthy
1/6/2020,Erie,0.25,3,7.65,8,0.6,0,7.8,45,0.03,31,38.1,59.3,22.8,45,2020,PM2.5,0,healthy
1/7/2020,Erie,0.4,6,36.2,34,1.1,1,7.08,47,0.03,28,35.1,63.1,11.4,47,2020,PM2.5,0,healthy
1/8/2020,Erie,0.35,5,9.3,8,0.9,0,8.35,47,0.03,31,28.2,63,18.2,47,2020,PM2.5,0,healthy
1/9/2020,Erie,0.2,2,27.25,26,0.4,0,7.6,48,0.03,29,29.1,50.9,28,48,2020,PM2.5,0,healthy
1/10/2020,Erie,0.25,3,17.45,17,0.75,1,6.32,52,0.03,28,48.3,73.9,22.5,52,2020,PM2.5,1,unhealthy
1/11/2020,Erie,0.25,3,16,19,0,0,5.4,31,0.03,30,59.3,71.3,28.3,31,2020,PM2.5,0,healthy
1/12/2020,Erie,0.2,2,18.2,17,0.55,1,7.35,43,0.03,29,37.5,76.3,30,43,2020,PM2.5,0,healthy
1/13/2020,Erie,0.35,5,23.95,24,0.95,1,8.24,47,0.02,16,39.1,75.2,16.9,47,2020,PM2.5,0,healthy
1/14/2020,Erie,0.3,3,17.1,19,1.25,3,8.77,50,0.02,21,39.6,74.4,19.3,50,2020,PM2.5,0,healthy
1/15/2020,Erie,0.25,3,15.85,15,0.6,0,8.23,49,0.03,27,39.1,74.8,12.5,49,2020,PM2.5,0,healthy
1/16/2020,Erie,0.2,2,15.7,16,0.45,0,6.74,51,0.04,32,34.4,71.4,19.7,51,2020,PM2.5,1,unhealthy
1/17/2020,Erie,0.2,2,14.6,15,0.25,0,7.3,44,0.04,33,22.7,60.7,18.1,44,2020,PM2.5,0,healthy
1/18/2020,Erie,0.2,2,9.25,8,1.05,1,4.3,25,0.03,27,32.4,72.6,28.6,27,2020,O3,0,healthy
1/19/2020,Erie,0.2,2,14.5,14,0.35,0,6.12,46,0.04,35,25.4,78.4,22,46,2020,PM2.5,0,healthy
1/20/2020,Erie,0.35,5,38.7,36,0.55,0,6.5,39,0.04,33,22.6,62.8,10.1,39,2020,PM2.5,0,healthy
1/21/2020,Erie,0.25,3,17.5,16,1.15,1,6.15,34,0.04,36,25.3,63.1,11.3,36,2020,O3,0,healthy
1/22/2020,Erie,0.25,3,32.95,33,0.8,0,10.58,57,0.04,32,25.3,57.8,14.7,57,2020,PM2.5,1,unhealthy
1/23/2020,Erie,0.55,7,40.05,41,1.95,3,13,62,0.03,26,35.4,42.3,14.4,62,2020,PM2.5,1,unhealthy
1/24/2020,Erie,0.35,5,32.65,34,1,1,10.23,55,0.03,31,42.3,56,20.4,55,2020,PM2.5,1,unhealthy
1/25/2020,Erie,0.25,3,15.3,17,0.5,1,4.94,34,0.03,26,39.6,84.5,19.5,34,2020,PM2.5,0,healthy
1/26/2020,Erie,0.25,3,4.9,5,0.3,0,5.83,34,0.02,22,34.2,85.6,14.9,34,2020,PM2.5,0,healthy
1/27/2020,Erie,0.25,3,13.75,14,0.3,0,6.77,39,0.03,27,34.4,83.7,15.9,39,2020,PM2.5,0,healthy
1/28/2020,Erie,0.25,3,15.15,17,0.8,1,3.78,36,0.04,33,34,76.8,11.2,36,2020,PM2.5,0,healthy
1/29/2020,Erie,0.2,2,23.45,25,0.3,0,7.33,42,0.04,34,30.1,67.6,9,42,2020,PM2.5,0,healthy
1/30/2020,Erie,0.2,2,23.9,27,0.15,0,9.1,54,0.03,29,27.9,71.8,8.9,54,2020,PM2.5,1,unhealthy
1/31/2020,Erie,0.3,3,27.1,29,0.55,0,12.54,61,0.02,21,31.7,72.1,5.8,61,2020,PM2.5,1,unhealthy
